Date,Title,Genres,Country
Apr 05, 2024,The First Omen (2024),['Horror'],ES
"Apr 05, 2024,Wicked Little Letters (2023),""['Comedy', 'Crime', 'Drama']"",ES"
"Apr 05, 2024,Freelance (2023),""['Action', 'Comedy']"",ES"
Apr 05, 2024,Johnny Puff: Secret Mission (2024),['Animation'],ES
"Apr 05, 2024,Consent (2023),""['Biography', 'Drama']"",ES"
"Apr 05, 2024,Lonely Castle in the Mirror (2022),""['Animation', 'Adventure', 'Drama']"",ES"
"Apr 05, 2024,Pájaros (2024),""['Adventure', 'Comedy', 'Drama']"",ES"
"Apr 12, 2024,Love Lies Bleeding (2024),""['Action', 'Adventure', 'Crime']"",ES"
"Apr 12, 2024,Monkey Man (2024),""['Action', 'Thriller']"",ES"
"Apr 12, 2024,La Chimera (2023),""['Adventure', 'Comedy', 'Fantasy']"",ES"
"Apr 12, 2024,It's Raining Men (2023),""['Comedy', 'Drama']"",ES"
Apr 12, 2024,Menudas piezas (2024),['Comedy'],ES
Apr 12, 2024,Through the Night (2023),['Drama'],ES
"Apr 12, 2024,El salto (2024),""['Drama', 'Thriller']"",ES"
"Apr 12, 2024,""Hispanoamérica, canto de vida y esperanza (2024)"",['Documentary'],ES"
"Apr 12, 2024,Un día cualquiera (2024),""['Horror', 'Thriller']"",ES"
Apr 19, 2024,Civil War (2024),['Action'],ES
Apr 19, 2024,Arthur the King (2024),['Adventure'],ES
"Apr 19, 2024,Abigail (2024),""['Horror', 'Thriller']"",ES"
"Apr 19, 2024,Land of Bad (2024),""['Action', 'Thriller']"",ES"
"Apr 19, 2024,In the Land of Saints and Sinners (2023),""['Action', 'Crime', 'Thriller']"",ES"
Apr 19, 2024,About Dry Grasses (2023),['Drama'],ES
"Apr 19, 2024,Spy x Family Code: White (2023),""['Animation', 'Action', 'Comedy']"",ES"
"Apr 19, 2024,""Disco, Ibiza, Locomia (2024)"",""['Biography', 'Drama', 'Music']"",ES"
Apr 19, 2024,Dragonkeeper (2024),['Animation'],ES
Apr 19, 2024,+Cuñados (2024),['Comedy'],ES
Apr 19, 2024,Hate songs (2024),['Drama'],ES
"Apr 19, 2024,Sueños y Pan (2023),""['Comedy', 'Drama']"",ES"
Apr 26, 2024,Immaculate (2024),['Horror'],ES
"Apr 26, 2024,Challengers (2024),""['Drama', 'Romance', 'Sport']"",ES"
"Apr 26, 2024,There's Still Tomorrow (2023),""['Comedy', 'Drama']"",ES"
"Apr 26, 2024,What Happens Later (2023),""['Comedy', 'Romance']"",ES"
Apr 26, 2024,The Great Escaper (2023),['Drama'],ES
"Apr 26, 2024,Dicks: The Musical (2023),""['Comedy', 'Musical']"",ES"
"Apr 26, 2024,Mamífera (2024),""['Comedy', 'Drama']"",ES"
"Apr 26, 2024,Bull Run (2023),""['Documentary', 'Comedy']"",ES"
"May 01, 2024,The Garfield Movie (2024),""['Animation', 'Adventure', 'Comedy']"",ES"
"May 01, 2024,Maria Montessori (2023),""['Biography', 'Drama']"",ES"
"May 01, 2024,Just the Two of Us (2023),""['Drama', 'Thriller']"",ES"
May 01, 2024,La casa (2024),['Comedy'],ES
"May 03, 2024,The Fall Guy (2024),""['Action', 'Comedy', 'Drama']"",ES"
"May 05, 2024,Ex-Husbands (2023),""['Comedy', 'Drama']"",ES"
"May 10, 2024,Cabrini (2024),""['Biography', 'Drama']"",ES"
"May 10, 2024,Tarot (2024),""['Horror', 'Avantika']"",ES"
"May 10, 2024,Deep Sea (2023),""['Animation', 'Adventure', 'Drama']"",ES"
"May 10, 2024,Funny Birds (2024),""['Comedy', 'Drama']"",ES"
"May 10, 2024,A Real Job (2023),""['Comedy', 'Drama']"",ES"
"May 10, 2024,Nina (2024),""['Drama', 'Thriller']"",ES"
May 10, 2024,Un lugar común (2024),['Drama'],ES
"May 17, 2024,IF (2024),""['Comedy', 'Drama', 'Family']"",ES"
May 17, 2024,The Strangers: Chapter 1 (2024),['Horror'],ES
May 17, 2024,Black Box (2023),['Drama'],ES
May 17, 2024,Caída libre (2024),['Unknown'],ES
"May 17, 2024,La bandera (2024),""['Comedy', 'Drama']"",ES"
May 24, 2024,Late Night with the Devil (2023),['Horror'],ES
"May 24, 2024,Furiosa: A Mad Max Saga (2024),""['Action', 'Adventure', 'Sci-Fi']"",ES"
"May 24, 2024,Kingdom of the Planet of the Apes (2024),""['Action', 'Sci-Fi']"",ES"
"May 24, 2024,The Quiet Maid (2023),""['Comedy', 'Drama']"",ES"
"May 24, 2024,Segundo premio (2024),""['Drama', 'Music', 'Cristalino']"",ES"
"May 24, 2024,C'est mon homme (2022),""['Drama', 'History', 'Romance']"",ES"
"May 31, 2024,Handling the Undead (2024),""['Drama', 'Horror', 'Mystery']"",ES"
"May 31, 2024,La mujer dormida (2024),""['Horror', 'Thriller']"",ES"
"Jun 07, 2024,The Watchers (2024),""['Fantasy', 'Horror', 'Mystery']"",ES"
Jun 07, 2024,Green Border (2023),['Drama'],ES
Jun 07, 2024,Eureka (2023),['Drama'],ES
Jun 07, 2024,¿Quién es quién? (2024),['Unknown'],ES
Jun 07, 2024,Alumbramiento (2024),['Drama'],ES
"Jun 14, 2024,Asphalt City (2023),""['Drama', 'Thriller']"",ES"
"Jun 14, 2024,Solo (2023),""['Drama', 'Romance']"",ES"
"Jun 21, 2024,Bad Boys: Ride or Die (2024),""['Action', 'Adventure', 'Comedy']"",ES"
"Jun 21, 2024,Beautiful Wedding (2024),""['Comedy', 'Romance']"",ES"
Jun 21, 2024,Norbert(a) (2024),['Comedy'],ES
"Jun 28, 2024,Back to Black (2024),""['Biography', 'Drama', 'Music']"",ES"
"Jun 28, 2024,A Quiet Place: Day One (2024),""['Drama', 'Horror', 'Sci-Fi']"",ES"
"Jun 28, 2024,Horizon: An American Saga - Chapter 1 (2024),""['Drama', 'Western']"",ES"
"Jun 28, 2024,Invasión (2024),""['Drama', 'Sci-Fi']"",ES"
Jun 28, 2024,Casa en flames (2024),['Unknown'],ES
"Jul 03, 2024,Despicable Me 4 (2024),""['Animation', 'Adventure', 'Comedy']"",ES"
"Jul 05, 2024,Boy Kills World (2023),""['Action', 'Thriller']"",ES"
"Jul 05, 2024,Well Done! (2023),""['Comedy', 'Drama', 'Romance']"",ES"
Jul 05, 2024,El bus de la vida (2024),['Unknown'],ES
Jul 05, 2024,Mala persona (2024),['Comedy'],ES
"Jul 12, 2024,The Bikeriders (2023),""['Crime', 'Drama']"",ES"
Jul 12, 2024,Something in the Water (2024),['Thriller'],ES
"Jul 18, 2024,Padre no hay más que uno 4 (2024),""['Comedy', 'Family']"",ES"
"Jul 19, 2024,Twisters (2024),""['Action', 'Adventure', 'Thriller']"",ES"
"Jul 19, 2024,""Mom, Is That You?! (2023)"",""['Comedy', 'Drama', 'You']"",ES"
Jul 19, 2024,Llobàs (2023),['Drama'],ES
"Jul 26, 2024,The Nature of Love (2023),""['Comedy', 'Drama', 'Romance']"",ES"
"Jul 27, 2024,Deadpool & Wolverine (2024),""['Action', 'Comedy', 'Sci-Fi']"",ES"
"Aug 02, 2024,10 Lives (2024),""['Animation', 'Comedy', 'Family']"",ES"
"Aug 07, 2024,Inside Out 2 (2024),""['Animation', 'Adventure', 'Comedy']"",ES"
"Aug 09, 2024,Borderlands (2024),""['Action', 'Adventure', 'Comedy']"",ES"
"Aug 09, 2024,The Monk and the Gun (2023),""['Comedy', 'Drama']"",ES"
"Aug 09, 2024,The Count of Monte-Cristo (2024),""['Action', 'Adventure', 'Drama']"",ES"
Aug 09, 2024,Cuerpo escombro (2024),['Unknown'],ES
"Aug 16, 2024,Alien: Romulus (2024),""['Horror', 'Sci-Fi']"",ES"
"Aug 16, 2024,Harold and the Purple Crayon (2024),""['Adventure', 'Comedy', 'Family']"",ES"
"Aug 23, 2024,Winnie-the-Pooh: Blood and Honey 2 (2024),""['Horror', 'Thriller']"",ES"
Aug 23, 2024,Odio el verano (2024),['Unknown'],ES
"Aug 30, 2024,Kraven the Hunter (2024),""['Action', 'Adventure', 'Sci-Fi']"",ES"
Aug 30, 2024,Silver Haze (2023),['Drama'],ES
"Aug 30, 2024,Buffalo Kids (2024),""['Animation', 'Adventure', 'Comedy']"",ES"
Aug 30, 2024,El llanto (2024),['Horror'],ES
Sep 01, 2024,Historias (2024),['Unknown'],ES
"Sep 06, 2024,Beetlejuice Beetlejuice (2024),""['Comedy', 'Fantasy', 'Horror']"",ES"
"Sep 06, 2024,Nueva Tierra (2024),""['Drama', 'Fantasy', 'Sci-Fi']"",ES"
Sep 13, 2024,Hotel Bitcoin (2024),['Comedy'],ES
"Sep 13, 2024,Justicia artificial (2024),""['Sci-Fi', 'Thriller']"",ES"
Sep 20, 2024,Wolfs (2024),['Thriller'],ES
Sep 27, 2024,Soy Nevenka (2024),['Drama'],ES
Sep 27, 2024,El 47 (2024),['Biography'],ES
"Oct 04, 2024,Joker: Folie à Deux (2024),""['Crime', 'Drama', 'Musical']"",ES"
Oct 11, 2024,La infiltrada (2024),['Thriller'],ES
"Oct 25, 2024,Yo no soy ésa (2024),""['Comedy', 'Romance']"",ES"
Oct 25, 2024,Marco (2024),['Unknown'],ES
Oct 31, 2024,Escape (2024),['Unknown'],ES
Nov 01, 2024,Conclave (2024),['Thriller'],ES
"Nov 22, 2024,Gladiator 2 (2024),""['Action', 'Adventure', 'Drama']"",ES"
Nov 29, 2024,Pídeme lo que quieras (2024),['Unknown'],ES
Dec 05, 2024,Al otro barrio (2024),['Unknown'],ES
"Dec 13, 2024,The Lord of the Rings: The War of the Rohirrim (2024),""['Animation', 'Action', 'Adventure']"",ES"
"Dec 15, 2024,Moana 2 (2024),""['Animation', 'Adventure', 'Comedy']"",ES"
"Dec 20, 2024,Sonic the Hedgehog 3 (2024),""['Action', 'Adventure', 'Comedy']"",ES"
"Dec 25, 2024,Nosferatu (2024),""['Fantasy', 'Horror', 'Mystery']"",ES"
"Dec 25, 2024,Wicked (2024),""['Fantasy', 'Musical', 'Romance']"",ES"
"Jan 03, 2025,Paddington in Peru (2024),""['Adventure', 'Comedy', 'Family']"",ES"
"Jan 17, 2025,M3GAN 2.0 (2025),""['Horror', 'Sci-Fi', 'Thriller']"",ES"
"Jan 31, 2025,Mickey 17 (2025),""['Adventure', 'Drama', 'Sci-Fi']"",ES"
"Feb 14, 2025,Captain America: Brave New World (2025),""['Action', 'Adventure', 'Sci-Fi']"",ES"
Feb 14, 2025,Sigue mi voz (2025),['Romance'],ES
"Mar 22, 2025,Snow White (2025),""['Adventure', 'Drama', 'Family']"",ES"
"Apr 04, 2025,The Adventures of Thomas (2025),""['Adventure', 'Family']"",ES"
"Apr 04, 2024,Godzilla x Kong: The New Empire (2024),""['Action', 'Adventure', 'Sci-Fi']"",DE"
Apr 04, 2024,Immaculate (2024),['Horror'],DE
"Apr 04, 2024,Monkey Man (2024),""['Action', 'Thriller']"",DE"
Apr 04, 2024,Io Capitano (2023),['Drama'],DE
"Apr 04, 2024,There's Still Tomorrow (2023),""['Comedy', 'Drama']"",DE"
Apr 04, 2024,Omen (2023),['Drama'],DE
"Apr 04, 2024,Andrea lässt sich scheiden (2024),""['Comedy', 'Drama']"",DE"
Apr 04, 2024,Union - Die Besten Aller Tage (2024),['Documentary'],DE
Apr 11, 2024,The First Omen (2024),['Horror'],DE
"Apr 11, 2024,Back to Black (2024),""['Biography', 'Drama', 'Music']"",DE"
"Apr 11, 2024,La Chimera (2023),""['Adventure', 'Comedy', 'Fantasy']"",DE"
"Apr 11, 2024,Coup de Chance (2023),""['Comedy', 'Crime', 'Drama']"",DE"
"Apr 11, 2024,White Bird (2023),""['Adventure', 'Biography', 'Drama']"",DE"
Apr 11, 2024,Terrestrial Verses (2023),['Drama'],DE
Apr 11, 2024,3391 Kilometres (2024),['Romance'],DE
Apr 11, 2024,Sieger Sein (2024),['Family'],DE
Apr 11, 2024,Überleben in Brandenburg (2023),['Drama'],DE
Apr 11, 2024,Zwischen uns der Fluss (2023),['Drama'],DE
Apr 18, 2024,Civil War (2024),['Action'],DE
"Apr 18, 2024,Abigail (2024),""['Horror', 'Thriller']"",DE"
Apr 18, 2024,Evil Does Not Exist (2023),['Drama'],DE
Apr 18, 2024,Blackbird Blackbird Blackberry (2023),['Drama'],DE
Apr 18, 2024,Les petites victoires (2023),['Comedy'],DE
Apr 18, 2024,Tug of War (2021),['Romance'],DE
Apr 18, 2024,For the Time Being (2023),['Documentary'],DE
Apr 18, 2024,Can Creativity Save the World? (2023),['Documentary'],DE
"Apr 25, 2024,Winnie-the-Pooh: Blood and Honey 2 (2024),""['Horror', 'Thriller']"",DE"
"Apr 25, 2024,Challengers (2024),""['Drama', 'Romance', 'Sport']"",DE"
Apr 25, 2024,Arthur the King (2024),['Adventure'],DE
"Apr 25, 2024,The American Society of Magical Negroes (2024),""['Comedy', 'Fantasy']"",DE"
"Apr 25, 2024,Spy x Family Code: White (2023),""['Animation', 'Action', 'Comedy']"",DE"
Apr 25, 2024,Eureka (2023),['Drama'],DE
Apr 25, 2024,Dying (2024),['Drama'],DE
Apr 25, 2024,A Silence (2023),['Drama'],DE
Apr 25, 2024,Déserts (2023),['Drama'],DE
Apr 25, 2024,Berlin Utopiekadaver (2024),['Documentary'],DE
"Apr 30, 2024,The Fall Guy (2024),""['Action', 'Comedy', 'Drama']"",DE"
"May 01, 2024,Cobweb (2023),""['Horror', 'Mystery', 'Thriller']"",DE"
May 01, 2024,Out of Season (2023),['Drama'],DE
"May 01, 2024,Giants of la Mancha (2024),""['Animation', 'Adventure', 'Family']"",DE"
May 01, 2024,Max und die wilde 7: Die Geister-Oma (2024),['Family'],DE
"May 02, 2024,Digimon Adventure 02: The Beginning (2023),""['Animation', 'Action', 'Adventure']"",DE"
May 02, 2024,Touched (2023),['Drama'],DE
May 02, 2024,Was von der Liebe bleibt (2023),['Drama'],DE
